CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
719372583.0,57.0,,,Graduate,Single,,Blue,36.0,2.0,2.0,1.0,17268.0,1197.0,16071.0,0.637,4077.0,90.0,0.698,0.069,Existing Customer
824795358.0,49.0,F,3.0,High School,Married,Less than $40K,Blue,45.0,3.0,3.0,0.0,1638.0,1038.0,600.0,0.718,4150.0,70.0,0.591,0.634,Existing Customer
710273658.0,36.0,M,2.0,Graduate,Married,$60K - $80K,Blue,17.0,5.0,2.0,3.0,3092.0,1825.0,1267.0,1.46,2883.0,61.0,0.488,0.59,Existing Customer
770575233.0,37.0,M,2.0,Graduate,Single,$60K - $80K,Blue,23.0,6.0,1.0,2.0,5663.0,1149.0,4514.0,0.767,2553.0,61.0,0.794,0.203,Existing Customer
809540733.0,52.0,M,2.0,High School,Married,$80K - $120K,Blue,47.0,1.0,1.0,1.0,11358.0,1425.0,9933.0,0.611,14327.0,92.0,0.673,0.125,Existing Customer
709932558.0,39.0,F,2.0,Uneducated,Married,Less than $40K,Blue,26.0,,3.0,,3471.0,2517.0,954.0,0.743,1771.0,34.0,0.889,,Existing Customer
712900308.0,44.0,F,2.0,College,Single,Less than $40K,Blue,34.0,4.0,3.0,3.0,1751.0,0.0,1751.0,0.506,2078.0,37.0,0.423,0.0,Attrited Customer
771099183.0,37.0,F,2.0,Graduate,,Less than $40K,Blue,24.0,5.0,2.0,,8444.0,1945.0,6499.0,0.703,2497.0,74.0,0.609,0.23,Existing Customer
715309083.0,50.0,F,2.0,Graduate,Married,Less than $40K,Blue,36.0,2.0,3.0,2.0,1912.0,0.0,1912.0,0.728,4851.0,87.0,0.642,0.0,Existing Customer
712411908.0,44.0,M,3.0,High School,Married,$60K - $80K,Blue,34.0,4.0,2.0,5.0,21158.0,0.0,21158.0,0.633,4071.0,67.0,0.811,0.0,Existing Customer
820044333.0,39.0,M,3.0,College,Divorced,$40K - $60K,Blue,34.0,3.0,3.0,2.0,2503.0,2185.0,318.0,0.5,4157.0,58.0,0.758,0.873,Existing Customer
714112383.0,53.0,M,2.0,Graduate,Married,$120K +,Blue,43.0,6.0,3.0,2.0,5882.0,2335.0,3547.0,0.579,1380.0,30.0,0.667,0.397,Existing Customer
824807658.0,45.0,M,3.0,Graduate,Married,$60K - $80K,Blue,41.0,6.0,3.0,3.0,9106.0,2477.0,6629.0,0.515,1239.0,33.0,0.737,0.272,Existing Customer
713133258.0,38.0,M,3.0,Unknown,Single,$80K - $120K,Silver,36.0,2.0,2.0,3.0,34516.0,,,0.858,8872.0,86.0,0.593,0.058,Existing Customer
714499908.0,45.0,F,3.0,Unknown,Married,$40K - $60K,,31.0,5.0,5.0,3.0,2016.0,1303.0,713.0,0.599,3243.0,63.0,0.615,,Existing Customer
709883883.0,46.0,F,4.0,Uneducated,Divorced,Unknown,Blue,34.0,2.0,3.0,1.0,8110.0,1549.0,6561.0,0.808,8033.0,94.0,0.649,0.191,Existing Customer
799475658.0,51.0,F,3.0,Uneducated,Married,Less than $40K,Blue,45.0,3.0,3.0,3.0,2238.0,1300.0,938.0,1.071,4508.0,79.0,0.756,0.581,Existing Customer
815845758.0,56.0,F,4.0,High School,Married,Less than $40K,Blue,51.0,4.0,2.0,3.0,1438.3,0.0,1438.3,0.472,1354.0,24.0,0.714,0.0,Existing Customer
711374283.0,47.0,M,,High School,Single,$80K - $120K,Blue,42.0,4.0,1.0,0.0,24480.0,1923.0,22557.0,0.505,1416.0,32.0,0.778,0.079,Existing Customer
815840283.0,51.0,F,2.0,Unknown,Married,Less than $40K,Blue,46.0,1.0,6.0,3.0,7744.0,1893.0,5851.0,0.813,16059.0,124.0,0.722,0.244,Existing Customer
708360108.0,50.0,M,1.0,College,Single,$40K - $60K,Blue,41.0,3.0,1.0,1.0,2800.0,1338.0,1462.0,0.818,4869.0,90.0,0.8,0.478,Existing Customer
712058958.0,28.0,M,0.0,High School,Single,Less than $40K,Blue,19.0,3.0,3.0,4.0,3480.0,0.0,3480.0,0.731,2744.0,75.0,0.829,0.0,Existing Customer
717595908.0,54.0,M,,High School,Married,$60K - $80K,Blue,37.0,5.0,1.0,1.0,9453.0,2188.0,7265.0,0.572,1688.0,45.0,0.452,0.231,Existing Customer
718006608.0,44.0,F,5.0,Uneducated,Single,Less than $40K,Blue,36.0,1.0,3.0,1.0,7742.0,1163.0,6579.0,0.729,9081.0,100.0,0.852,0.15,Existing Customer
793608258.0,54.0,F,3.0,Graduate,Single,Less than $40K,Silver,48.0,1.0,5.0,2.0,13432.0,0.0,13432.0,0.918,4909.0,50.0,0.316,0.0,Attrited Customer
769575783.0,49.0,F,3.0,College,Married,Less than $40K,Blue,41.0,3.0,3.0,3.0,1603.0,749.0,854.0,0.733,2644.0,43.0,0.483,0.467,Attrited Customer
771809733.0,64.0,F,0.0,High School,Married,$40K - $60K,Blue,53.0,1.0,3.0,3.0,3353.0,0.0,3353.0,1.021,960.0,18.0,0.385,0.0,Attrited Customer
,31.0,F,0.0,Graduate,Single,Less than $40K,Blue,22.0,3.0,1.0,1.0,4254.0,2464.0,1790.0,0.764,2366.0,62.0,0.722,0.579,Existing Customer
779070033.0,63.0,F,0.0,College,Single,Less than $40K,Blue,44.0,3.0,4.0,2.0,1938.0,0.0,1938.0,0.536,3974.0,56.0,0.931,0.0,Existing Customer
714673833.0,59.0,F,1.0,Graduate,Single,$40K - $60K,Blue,36.0,3.0,3.0,1.0,1528.0,0.0,1528.0,0.669,4411.0,77.0,0.833,0.0,Existing Customer
789310833.0,44.0,F,3.0,College,Divorced,$40K - $60K,Blue,34.0,5.0,2.0,5.0,4513.0,1950.0,2563.0,0.83,3164.0,62.0,0.59,0.432,Existing Customer
789016983.0,45.0,F,3.0,High School,Married,Less than $40K,Blue,32.0,2.0,5.0,1.0,2948.0,968.0,1980.0,0.946,7834.0,86.0,0.509,0.328,Existing Customer
708682908.0,43.0,F,4.0,Unknown,Single,Unknown,Blue,28.0,2.0,2.0,,,1934.0,904.0,0.873,8644.0,87.0,,0.681,Existing Customer
816596583.0,45.0,M,2.0,Doctorate,Married,$80K - $120K,Blue,40.0,6.0,3.0,1.0,11710.0,693.0,11017.0,0.914,1749.0,50.0,0.429,0.059,Existing Customer
745124658.0,42.0,F,3.0,High School,Single,Less than $40K,Blue,35.0,5.0,2.0,1.0,2563.0,1579.0,984.0,0.924,4838.0,70.0,0.707,0.616,Existing Customer
716797758.0,53.0,F,2.0,Unknown,Married,Less than $40K,Blue,44.0,3.0,2.0,4.0,3519.0,0.0,3519.0,0.548,1670.0,,0.65,0.0,Existing Customer
719617758.0,56.0,F,1.0,Graduate,Married,Less than $40K,Blue,48.0,3.0,1.0,3.0,2464.0,1794.0,670.0,0.682,4610.0,76.0,0.9,0.728,Existing Customer
780984408.0,65.0,F,0.0,Unknown,Divorced,Less than $40K,Blue,50.0,3.0,3.0,3.0,7487.0,1953.0,5534.0,0.891,4070.0,63.0,0.658,0.261,Existing Customer
718505958.0,43.0,M,5.0,Graduate,Divorced,$120K +,Silver,31.0,5.0,3.0,3.0,34516.0,1699.0,32817.0,0.771,,38.0,0.727,0.049,Existing Customer
,41.0,M,4.0,Uneducated,Single,$40K - $60K,Blue,36.0,,,4.0,3636.0,1884.0,1752.0,0.924,4254.0,79.0,0.491,0.518,Existing Customer
714443058.0,43.0,F,4.0,College,,,Blue,,5.0,2.0,4.0,1484.0,0.0,1484.0,0.2,1664.0,39.0,0.5,0.0,Attrited Customer
711148308.0,52.0,M,3.0,Graduate,Single,$60K - $80K,Blue,46.0,,2.0,2.0,9357.0,1285.0,8072.0,0.694,4173.0,77.0,0.711,0.137,Existing Customer
772341783.0,45.0,F,3.0,High School,Single,Unknown,Blue,35.0,3.0,2.0,6.0,3512.0,2517.0,995.0,,1801.0,48.0,0.548,0.717,Attrited Customer
721514883.0,38.0,M,1.0,Graduate,Single,$80K - $120K,Blue,25.0,5.0,0.0,1.0,16665.0,1147.0,15518.0,0.799,4657.0,78.0,0.696,0.069,Existing Customer
708123033.0,41.0,F,3.0,Graduate,Single,Less than $40K,Silver,30.0,2.0,1.0,1.0,11463.0,0.0,11463.0,0.908,14511.0,105.0,0.721,0.0,Existing Customer
719277033.0,44.0,M,3.0,High School,Single,$40K - $60K,Blue,34.0,5.0,3.0,1.0,8997.0,708.0,8289.0,0.586,4558.0,62.0,0.676,0.079,Existing Customer
804158583.0,60.0,M,1.0,,Married,Less than $40K,Silver,55.0,2.0,2.0,3.0,13399.0,1456.0,11943.0,0.856,16493.0,122.0,0.649,0.109,Existing Customer
820593033.0,43.0,F,2.0,Graduate,Single,$40K - $60K,Silver,39.0,3.0,1.0,2.0,18524.0,1736.0,16788.0,0.762,4496.0,64.0,0.882,0.094,Existing Customer
720457608.0,41.0,F,4.0,Graduate,Married,Less than $40K,Blue,36.0,4.0,1.0,1.0,4632.0,0.0,4632.0,0.637,4306.0,63.0,0.75,0.0,Existing Customer
714678408.0,48.0,F,4.0,Post-Graduate,Married,Less than $40K,Blue,31.0,6.0,6.0,4.0,2646.0,1983.0,663.0,0.7,4727.0,83.0,0.804,0.749,Existing Customer
719555733.0,53.0,F,2.0,Uneducated,Married,Unknown,Blue,36.0,4.0,3.0,3.0,2162.0,1592.0,570.0,0.547,1736.0,42.0,0.615,0.736,Existing Customer
,50.0,M,,,Divorced,$120K +,Blue,37.0,3.0,1.0,2.0,3073.0,1792.0,1281.0,1.099,1734.0,35.0,1.188,0.583,Existing Customer
719608308.0,37.0,M,2.0,High School,Single,$60K - $80K,Blue,29.0,3.0,2.0,3.0,9829.0,2517.0,7312.0,0.59,2927.0,73.0,1.212,0.256,Existing Customer
789043008.0,55.0,F,2.0,Post-Graduate,Divorced,Less than $40K,Blue,43.0,4.0,2.0,4.0,9919.0,0.0,9919.0,0.496,2058.0,70.0,0.842,0.0,Existing Customer
711791583.0,52.0,F,1.0,Graduate,Single,Less than $40K,Blue,40.0,1.0,2.0,2.0,2317.0,0.0,2317.0,1.005,884.0,19.0,0.727,0.0,Attrited Customer
716823408.0,65.0,M,0.0,Doctorate,Single,Unknown,Blue,56.0,3.0,2.0,2.0,28410.0,1608.0,26802.0,0.913,,77.0,1.139,0.057,Existing Customer
711622683.0,48.0,M,4.0,Unknown,,$60K - $80K,Blue,30.0,4.0,3.0,3.0,7712.0,1387.0,6325.0,0.861,1597.0,39.0,0.56,0.18,Existing Customer
787454133.0,40.0,M,2.0,Unknown,Divorced,$120K +,Blue,26.0,3.0,2.0,3.0,1438.3,0.0,1438.3,0.634,4776.0,82.0,0.673,0.0,Existing Customer
770740308.0,49.0,F,4.0,Graduate,Unknown,$40K - $60K,Blue,35.0,3.0,3.0,2.0,2631.0,1699.0,932.0,0.668,4691.0,92.0,0.704,0.646,Existing Customer
804673308.0,49.0,M,5.0,Uneducated,Married,$40K - $60K,Blue,44.0,2.0,3.0,4.0,3893.0,0.0,3893.0,0.662,1866.0,37.0,0.947,0.0,Attrited Customer
,37.0,F,3.0,Graduate,Unknown,,Blue,22.0,2.0,,2.0,5674.0,0.0,5674.0,0.906,1096.0,29.0,0.526,0.0,Attrited Customer
789398733.0,56.0,M,3.0,Graduate,Married,$120K +,Blue,46.0,3.0,3.0,2.0,5270.0,779.0,4491.0,0.731,16179.0,105.0,0.694,0.148,Existing Customer
818901708.0,41.0,F,4.0,College,Divorced,Unknown,Blue,36.0,3.0,1.0,1.0,1438.3,0.0,1438.3,0.841,4539.0,90.0,0.765,0.0,Existing Customer
711109908.0,43.0,F,4.0,Uneducated,Married,Less than $40K,Blue,36.0,2.0,1.0,1.0,9684.0,2475.0,7209.0,0.697,1400.0,31.0,2.1,0.256,Existing Customer
714429258.0,46.0,M,5.0,Doctorate,Single,$60K - $80K,Blue,39.0,4.0,3.0,3.0,11464.0,0.0,11464.0,1.02,3660.0,55.0,1.037,0.0,Existing Customer
,41.0,F,4.0,High School,Single,Less than $40K,Blue,36.0,6.0,,3.0,4720.0,0.0,4720.0,0.978,8798.0,67.0,0.675,,Attrited Customer
709383933.0,31.0,M,2.0,Unknown,Unknown,$80K - $120K,Blue,18.0,2.0,1.0,3.0,4246.0,2517.0,1729.0,0.951,8102.0,66.0,0.886,0.593,Attrited Customer
719655258.0,64.0,M,0.0,Graduate,Single,Less than $40K,Blue,36.0,3.0,2.0,4.0,3196.0,0.0,3196.0,0.578,3412.0,72.0,0.674,0.0,Existing Customer
741344808.0,39.0,F,2.0,Graduate,Married,Less than $40K,Blue,32.0,4.0,2.0,4.0,5634.0,2057.0,3577.0,1.399,2905.0,63.0,0.969,0.365,Existing Customer
779557533.0,54.0,M,1.0,Post-Graduate,Single,$80K - $120K,Blue,40.0,6.0,3.0,3.0,10260.0,942.0,9318.0,1.042,1566.0,50.0,0.562,0.092,Existing Customer
778284783.0,44.0,,5.0,Unknown,Married,$60K - $80K,Blue,34.0,5.0,3.0,2.0,2791.0,1979.0,812.0,0.807,4617.0,70.0,0.628,0.709,Existing Customer
714559458.0,46.0,M,,College,Married,$60K - $80K,Blue,36.0,,2.0,1.0,1681.0,0.0,1681.0,0.464,1953.0,48.0,0.5,0.0,Attrited Customer
713134458.0,,,3.0,High School,Married,$120K +,Blue,43.0,4.0,1.0,1.0,13219.0,0.0,13219.0,0.576,1097.0,24.0,,0.0,Existing Customer
794253108.0,52.0,M,4.0,Graduate,,$40K - $60K,Blue,46.0,3.0,3.0,2.0,13090.0,0.0,13090.0,0.75,3851.0,78.0,1.0,0.0,Existing Customer
752648883.0,49.0,F,2.0,College,Single,Less than $40K,Blue,41.0,6.0,3.0,1.0,2018.0,1366.0,652.0,0.964,4842.0,69.0,0.5,0.677,Existing Customer
711842508.0,45.0,M,3.0,Uneducated,Unknown,$80K - $120K,Blue,33.0,2.0,3.0,3.0,9303.0,1580.0,7723.0,0.877,,87.0,0.45,0.17,Existing Customer
717026658.0,,,3.0,Uneducated,Married,Less than $40K,Blue,32.0,6.0,,3.0,1897.0,0.0,1897.0,0.645,2866.0,47.0,0.469,0.0,Attrited Customer
719806233.0,36.0,M,1.0,Graduate,Single,$120K +,,20.0,3.0,2.0,2.0,34516.0,0.0,34516.0,0.531,2686.0,59.0,0.788,0.0,Existing Customer
719995008.0,44.0,F,4.0,Graduate,Married,Unknown,Blue,36.0,6.0,2.0,2.0,3979.0,780.0,3199.0,0.873,5024.0,69.0,0.769,0.196,Existing Customer
766224933.0,46.0,M,2.0,Graduate,Married,$80K - $120K,Blue,39.0,1.0,1.0,1.0,29528.0,1769.0,27759.0,0.771,14428.0,119.0,0.7,0.06,Existing Customer
,47.0,M,3.0,Graduate,Married,$60K - $80K,Blue,38.0,4.0,1.0,2.0,21304.0,,19772.0,1.018,1770.0,25.0,0.923,,Existing Customer
716501133.0,36.0,,2.0,Graduate,Single,Less than $40K,Blue,36.0,6.0,4.0,0.0,2051.0,1154.0,897.0,0.605,3912.0,79.0,0.717,0.563,Existing Customer
779651058.0,59.0,F,0.0,Unknown,Single,$40K - $60K,Blue,42.0,6.0,2.0,2.0,1931.0,1409.0,522.0,0.887,4797.0,65.0,0.625,0.73,Existing Customer
720087708.0,38.0,F,3.0,High School,Married,Less than $40K,Blue,31.0,4.0,3.0,2.0,1854.0,0.0,1854.0,0.885,5245.0,89.0,0.712,0.0,Existing Customer
714424533.0,,,4.0,Graduate,Married,Less than $40K,Blue,36.0,6.0,2.0,2.0,1655.0,,1655.0,0.496,2156.0,37.0,0.194,0.0,Attrited Customer
720113433.0,61.0,M,0.0,Unknown,Single,$60K - $80K,Blue,48.0,3.0,2.0,4.0,20803.0,1446.0,19357.0,0.736,2073.0,43.0,0.654,0.07,Existing Customer
809452383.0,37.0,F,2.0,Graduate,Married,Less than $40K,Blue,32.0,6.0,1.0,3.0,1438.3,0.0,1438.3,0.707,4733.0,89.0,0.816,0.0,Existing Customer
717371583.0,56.0,F,2.0,,Single,Less than $40K,Blue,36.0,1.0,3.0,5.0,1883.0,400.0,1483.0,0.528,1954.0,45.0,0.5,0.212,Attrited Customer
715019058.0,30.0,F,2.0,Post-Graduate,Divorced,Less than $40K,Blue,36.0,,1.0,2.0,2501.0,1845.0,656.0,0.668,2933.0,65.0,0.806,0.738,Existing Customer
711013983.0,55.0,F,4.0,Unknown,Married,$40K - $60K,Blue,45.0,2.0,4.0,3.0,2158.0,0.0,2158.0,0.585,615.0,12.0,0.714,0.0,Attrited Customer
717096858.0,51.0,M,2.0,Doctorate,Single,$40K - $60K,Blue,40.0,4.0,3.0,3.0,,719.0,5773.0,,4828.0,78.0,0.529,0.111,Existing Customer
718281408.0,36.0,F,2.0,Unknown,Married,$40K - $60K,Blue,25.0,3.0,1.0,2.0,4789.0,1257.0,3532.0,1.134,1534.0,29.0,0.933,0.262,Existing Customer
798786333.0,46.0,F,2.0,Graduate,Married,Less than $40K,Blue,40.0,6.0,4.0,2.0,1438.3,510.0,928.3,0.711,3399.0,66.0,0.784,0.355,Existing Customer
778523733.0,38.0,M,3.0,Graduate,Single,$80K - $120K,Blue,31.0,6.0,1.0,2.0,13637.0,0.0,13637.0,0.566,3625.0,73.0,0.659,0.0,Existing Customer
714790008.0,38.0,F,1.0,Unknown,Single,,,36.0,3.0,2.0,3.0,3764.0,,3764.0,0.583,1572.0,57.0,0.357,0.0,Existing Customer
721317333.0,40.0,F,4.0,Post-Graduate,Single,$40K - $60K,Blue,31.0,4.0,2.0,1.0,2383.0,1828.0,555.0,0.814,4759.0,75.0,0.744,0.767,Existing Customer
717042333.0,53.0,F,2.0,College,Married,Less than $40K,Blue,44.0,3.0,3.0,3.0,1473.0,0.0,1473.0,0.92,2836.0,48.0,0.6,0.0,Attrited Customer
766946058.0,51.0,F,2.0,Unknown,Unknown,$40K - $60K,Blue,44.0,4.0,6.0,4.0,5489.0,1665.0,3824.0,0.742,4010.0,75.0,0.786,0.303,Existing Customer
756025233.0,43.0,F,4.0,Uneducated,Single,Less than $40K,Blue,36.0,5.0,3.0,2.0,2422.0,1014.0,1408.0,0.688,2437.0,44.0,0.467,0.419,Attrited Customer
788142483.0,46.0,M,3.0,College,Single,$80K - $120K,Silver,38.0,3.0,3.0,1.0,34516.0,1278.0,33238.0,0.51,4699.0,73.0,0.622,0.037,Existing Customer
720580383.0,50.0,F,3.0,Graduate,Married,Less than $40K,Blue,37.0,3.0,2.0,4.0,1438.3,0.0,1438.3,0.868,3637.0,80.0,0.86,0.0,Existing Customer
788997408.0,65.0,F,2.0,Doctorate,Single,Less than $40K,Blue,53.0,6.0,3.0,2.0,2195.0,1917.0,278.0,0.535,4205.0,65.0,0.625,0.873,Existing Customer
808753758.0,52.0,M,2.0,Uneducated,Divorced,$120K +,Blue,47.0,5.0,2.0,2.0,29695.0,1525.0,28170.0,0.529,4109.0,71.0,0.614,0.051,Existing Customer
711722808.0,51.0,F,4.0,Graduate,Single,Less than $40K,Blue,44.0,5.0,3.0,3.0,1483.0,0.0,1483.0,0.707,2520.0,40.0,0.429,0.0,Attrited Customer
708103608.0,52.0,M,1.0,High School,Single,$60K - $80K,Blue,45.0,1.0,5.0,1.0,11898.0,2517.0,9381.0,0.745,15798.0,128.0,0.73,0.212,Existing Customer
789871233.0,49.0,M,3.0,High School,Married,$80K - $120K,Blue,39.0,5.0,3.0,2.0,2361.0,1342.0,1019.0,0.6,4316.0,78.0,0.529,0.568,Existing Customer
,,M,0.0,College,Married,$80K - $120K,Blue,50.0,3.0,2.0,3.0,12918.0,2352.0,10566.0,1.008,9138.0,76.0,0.9,0.182,Attrited Customer
721449408.0,40.0,F,4.0,Unknown,Single,Less than $40K,Blue,25.0,6.0,2.0,1.0,2812.0,2029.0,783.0,0.634,4763.0,74.0,0.762,0.722,Existing Customer
713382558.0,57.0,F,3.0,College,Single,Less than $40K,Blue,42.0,1.0,1.0,2.0,2063.0,953.0,1110.0,0.868,4304.0,81.0,0.761,0.462,Existing Customer
708918558.0,,F,2.0,Graduate,,$40K - $60K,Blue,36.0,5.0,3.0,2.0,1959.0,662.0,1297.0,0.888,3046.0,52.0,0.793,0.338,Attrited Customer
708276183.0,52.0,F,3.0,Post-Graduate,Married,Less than $40K,Blue,45.0,2.0,4.0,1.0,1760.0,0.0,1760.0,0.046,1554.0,35.0,0.029,0.0,Attrited Customer
780118158.0,27.0,M,0.0,,Single,Less than $40K,,13.0,,2.0,4.0,3585.0,2420.0,1165.0,0.812,15656.0,124.0,0.746,0.675,Existing Customer
712454958.0,40.0,M,5.0,Graduate,Single,$60K - $80K,Blue,27.0,6.0,1.0,2.0,2742.0,1416.0,1326.0,0.761,1539.0,38.0,1.111,0.516,Existing Customer
827964858.0,58.0,F,1.0,Uneducated,Divorced,Unknown,Blue,54.0,3.0,5.0,3.0,3266.0,859.0,2407.0,0.74,2151.0,46.0,0.438,0.263,Attrited Customer
713670333.0,60.0,M,1.0,Unknown,Single,Less than $40K,Blue,52.0,5.0,3.0,2.0,2486.0,1464.0,1022.0,0.731,1378.0,27.0,0.421,0.589,Existing Customer
771338658.0,46.0,M,2.0,High School,Married,$80K - $120K,Blue,30.0,6.0,3.0,1.0,11670.0,915.0,10755.0,0.892,4277.0,89.0,0.854,0.078,Existing Customer
710587458.0,34.0,M,2.0,High School,Unknown,$80K - $120K,Blue,22.0,4.0,3.0,2.0,11154.0,1612.0,9542.0,0.633,4339.0,77.0,1.026,0.145,Existing Customer
767835558.0,42.0,,2.0,Unknown,Married,Less than $40K,Blue,36.0,5.0,1.0,3.0,5928.0,2517.0,3411.0,0.817,3536.0,69.0,0.769,0.425,Existing Customer
708923658.0,41.0,F,3.0,Unknown,Unknown,Less than $40K,Blue,28.0,3.0,2.0,2.0,7234.0,1420.0,5814.0,0.539,4466.0,92.0,0.736,0.196,Existing Customer
717412608.0,38.0,F,2.0,High School,Married,$40K - $60K,Blue,,3.0,2.0,2.0,7225.0,0.0,7225.0,0.419,738.0,16.0,0.231,0.0,Attrited Customer
758178558.0,44.0,F,3.0,Graduate,Single,Unknown,Blue,37.0,3.0,2.0,1.0,4703.0,1555.0,3148.0,0.932,4127.0,89.0,0.648,0.331,Existing Customer
823528833.0,50.0,F,1.0,Unknown,Single,Less than $40K,Blue,46.0,4.0,2.0,3.0,2081.0,1235.0,846.0,1.485,1337.0,29.0,1.071,0.593,Existing Customer
709545333.0,33.0,F,4.0,High School,Single,Unknown,Blue,29.0,6.0,2.0,3.0,12716.0,1496.0,11220.0,1.032,2412.0,64.0,0.6,0.118,Existing Customer
712582983.0,47.0,F,3.0,Graduate,Married,Less than $40K,Silver,36.0,4.0,3.0,1.0,14057.0,1381.0,12676.0,1.039,4729.0,54.0,0.742,0.098,Attrited Customer
815582358.0,47.0,F,5.0,Unknown,Unknown,Less than $40K,Blue,42.0,2.0,1.0,,2519.0,1584.0,935.0,0.76,8852.0,95.0,0.759,,Existing Customer
717248583.0,43.0,F,3.0,College,Married,,Silver,34.0,4.0,2.0,2.0,,1871.0,9491.0,0.859,7849.0,88.0,0.63,0.165,Existing Customer
738406533.0,59.0,M,1.0,Doctorate,,$40K - $60K,Blue,,3.0,2.0,2.0,2548.0,2020.0,528.0,2.357,1719.0,,1.7,0.793,Existing Customer
808903308.0,54.0,F,1.0,Unknown,Married,$40K - $60K,Blue,49.0,4.0,3.0,6.0,2471.0,0.0,2471.0,0.722,2519.0,35.0,0.522,0.0,Attrited Customer
715581633.0,53.0,F,3.0,Unknown,Married,$40K - $60K,Blue,45.0,4.0,3.0,1.0,1972.0,0.0,1972.0,0.761,5085.0,73.0,0.587,0.0,Existing Customer
713127708.0,38.0,F,0.0,Uneducated,Married,Less than $40K,Blue,26.0,5.0,1.0,4.0,2230.0,0.0,2230.0,0.896,3766.0,63.0,0.909,0.0,Existing Customer
,39.0,M,2.0,High School,Unknown,$60K - $80K,Blue,32.0,,2.0,2.0,1715.0,0.0,1715.0,0.896,5910.0,91.0,0.517,0.0,Existing Customer
766550808.0,45.0,F,3.0,Graduate,Married,$40K - $60K,Blue,38.0,3.0,6.0,1.0,4195.0,2440.0,1755.0,0.889,4430.0,72.0,0.714,0.582,Existing Customer
710727333.0,49.0,F,3.0,High School,Married,Less than $40K,Blue,36.0,4.0,2.0,2.0,1763.0,0.0,1763.0,0.896,2813.0,43.0,0.536,0.0,Attrited Customer
720644883.0,53.0,F,1.0,College,Married,Unknown,Blue,40.0,3.0,2.0,1.0,4941.0,1867.0,3074.0,0.73,5104.0,87.0,0.851,0.378,Existing Customer
772248408.0,40.0,F,3.0,Graduate,Single,Less than $40K,Blue,29.0,5.0,1.0,4.0,2694.0,1833.0,861.0,1.044,3366.0,56.0,1.074,0.68,Existing Customer
756624183.0,51.0,F,3.0,Graduate,Married,,Blue,44.0,6.0,1.0,3.0,7742.0,2024.0,5718.0,0.929,,69.0,0.568,0.261,Existing Customer
708670608.0,48.0,,5.0,Uneducated,,Unknown,Blue,,4.0,2.0,3.0,5495.0,2200.0,3295.0,0.696,5125.0,85.0,0.771,0.4,Existing Customer
719989008.0,,,1.0,High School,Unknown,Unknown,Blue,36.0,5.0,1.0,0.0,25657.0,2216.0,23441.0,0.856,1121.0,25.0,0.667,0.086,Existing Customer
789996783.0,36.0,F,3.0,Uneducated,Unknown,Unknown,Blue,28.0,5.0,3.0,2.0,5393.0,2509.0,2884.0,0.679,4769.0,102.0,0.729,0.465,Existing Customer
717239133.0,52.0,F,1.0,College,Married,Unknown,Blue,40.0,5.0,3.0,1.0,10317.0,642.0,,0.553,3939.0,60.0,0.875,0.062,Existing Customer
717904383.0,,M,2.0,Graduate,Married,$80K - $120K,Blue,31.0,5.0,,2.0,18693.0,2052.0,16641.0,0.5,1516.0,44.0,0.63,0.11,Existing Customer
720836808.0,35.0,M,3.0,High School,Single,,Blue,28.0,4.0,2.0,2.0,11521.0,1147.0,10374.0,1.023,2260.0,68.0,1.125,0.1,Existing Customer
711659958.0,65.0,F,0.0,Graduate,Married,$40K - $60K,Blue,56.0,4.0,2.0,1.0,2692.0,1869.0,823.0,0.744,1594.0,36.0,0.895,0.694,Existing Customer
714042108.0,59.0,M,0.0,,Single,$40K - $60K,Blue,36.0,3.0,2.0,2.0,11000.0,,9987.0,0.697,7302.0,86.0,0.654,0.092,Existing Customer
712258308.0,58.0,F,4.0,High School,Single,,Blue,39.0,3.0,1.0,3.0,2755.0,1483.0,1272.0,,4394.0,,0.63,0.538,Existing Customer
794524833.0,36.0,F,3.0,Graduate,Single,$40K - $60K,Blue,18.0,4.0,3.0,3.0,2265.0,1345.0,920.0,0.808,4009.0,73.0,0.49,0.594,Existing Customer
749067633.0,45.0,F,2.0,Unknown,Married,Less than $40K,Blue,38.0,3.0,2.0,3.0,3682.0,0.0,3682.0,0.797,4015.0,77.0,0.51,0.0,Existing Customer
824667708.0,32.0,F,1.0,Graduate,Single,Less than $40K,Blue,28.0,6.0,3.0,3.0,2428.0,1027.0,1401.0,0.824,3007.0,84.0,0.867,0.423,Existing Customer
788783133.0,58.0,F,0.0,Post-Graduate,Married,Less than $40K,Blue,39.0,5.0,3.0,3.0,6679.0,1207.0,5472.0,0.538,1649.0,29.0,0.381,0.181,Existing Customer
778855383.0,36.0,F,5.0,High School,Married,Less than $40K,Blue,17.0,3.0,1.0,3.0,1438.3,0.0,1438.3,1.028,1975.0,40.0,0.6,0.0,Existing Customer
