CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
755593983.0,Existing Customer,50.0,F,1.0,Graduate,Married,Unknown,Blue,43.0,6.0,1.0,2.0,7985.0,0.0,7985.0,1.032,3873.0,72.0,0.674,0.0,5.1697e-05,0.99995
770938533.0,Existing Customer,45.0,M,1.0,College,Unknown,$120K +,Blue,32.0,3.0,1.0,3.0,3304.0,1370.0,1934.0,0.954,3914.0,70.0,0.667,0.415,8.4537e-05,0.99992
714121083.0,Existing Customer,40.0,F,3.0,Graduate,Married,$40K - $60K,Blue,20.0,5.0,2.0,2.0,6247.0,1508.0,4739.0,1.01,5158.0,68.0,0.447,0.241,0.00011811,0.99988
779210283.0,Existing Customer,36.0,M,3.0,,Married,$40K - $60K,Blue,25.0,6.0,2.0,,,2517.0,1128.0,0.749,4142.0,74.0,0.644,0.691,0.00034841,0.99965
709739283.0,Existing Customer,62.0,M,0.0,High School,Single,Unknown,Blue,36.0,3.0,3.0,3.0,21329.0,2119.0,19210.0,0.644,4206.0,75.0,1.027,0.099,0.00025237,0.99975
716230158.0,Existing Customer,35.0,F,3.0,Graduate,Married,,Blue,36.0,4.0,,4.0,7234.0,2000.0,5234.0,0.754,4272.0,83.0,0.596,0.276,0.00016399,0.99984
708724908.0,Existing Customer,47.0,F,2.0,High School,Single,Less than $40K,Blue,35.0,4.0,2.0,3.0,2262.0,0.0,2262.0,0.806,4113.0,83.0,0.627,0.0,0.0001861,0.99981
789025083.0,Existing Customer,40.0,M,4.0,Unknown,Unknown,Less than $40K,Blue,27.0,5.0,3.0,0.0,1438.3,860.0,578.3,0.79,4655.0,82.0,0.864,0.598,7.6492e-05,0.99992
713804058.0,Existing Customer,45.0,F,4.0,College,,Less than $40K,Blue,36.0,5.0,2.0,,4187.0,2199.0,1988.0,0.908,4647.0,81.0,0.884,0.525,0.00019519,0.9998
718791708.0,Attrited Customer,48.0,M,2.0,High School,Married,$80K - $120K,Blue,32.0,1.0,2.0,4.0,16362.0,2268.0,14094.0,0.841,2228.0,37.0,0.85,0.139,0.99686,0.00313909
785529708.0,Existing Customer,59.0,M,1.0,Graduate,Single,$120K +,Blue,53.0,6.0,2.0,2.0,34516.0,0.0,34516.0,0.711,4333.0,70.0,0.628,0.0,0.00010684,0.99989
794528283.0,Existing Customer,44.0,M,4.0,College,Married,$60K - $80K,Blue,28.0,4.0,2.0,2.0,2748.0,878.0,1870.0,0.633,3383.0,67.0,0.558,0.32,0.00011605,0.99988
794856033.0,Existing Customer,38.0,M,3.0,Post-Graduate,Married,$80K - $120K,Blue,32.0,3.0,2.0,3.0,5242.0,470.0,4772.0,0.805,4306.0,77.0,0.604,0.09,0.00023373,0.99977
712939533.0,Existing Customer,43.0,M,5.0,Graduate,,$60K - $80K,Blue,35.0,4.0,3.0,0.0,21585.0,986.0,20599.0,0.631,3789.0,70.0,0.75,0.046,6.8504e-05,0.99993
708178608.0,Existing Customer,31.0,F,0.0,Graduate,Married,Unknown,Blue,36.0,4.0,2.0,2.0,2488.0,0.0,2488.0,1.05,4226.0,73.0,0.521,0.0,9.7673e-05,0.9999
716556258.0,Existing Customer,50.0,,3.0,Doctorate,Single,Less than $40K,Blue,39.0,6.0,,3.0,9966.0,0.0,9966.0,0.966,4401.0,60.0,1.069,0.0,0.0001391,0.99986
708404883.0,Existing Customer,45.0,F,2.0,High School,,,Blue,37.0,4.0,,4.0,27804.0,0.0,27804.0,1.301,2761.0,57.0,0.966,0.0,0.00031746,0.99968
709742958.0,Existing Customer,45.0,M,5.0,High School,Married,$60K - $80K,Blue,37.0,3.0,1.0,3.0,15626.0,1148.0,14478.0,1.028,3386.0,65.0,0.711,0.073,9.2974e-05,0.99991
772695033.0,Attrited Customer,47.0,M,5.0,High School,Single,$80K - $120K,Blue,37.0,3.0,4.0,4.0,18800.0,2517.0,16283.0,0.482,1575.0,23.0,0.211,0.134,0.99841,0.00159436
714850158.0,Existing Customer,49.0,M,4.0,Graduate,Single,$80K - $120K,Blue,36.0,5.0,1.0,3.0,1963.0,1516.0,447.0,0.872,4150.0,75.0,0.744,0.772,9.7154e-05,0.9999
708831858.0,Attrited Customer,43.0,F,3.0,Uneducated,Married,Less than $40K,Blue,30.0,1.0,3.0,4.0,4579.0,1506.0,3073.0,0.443,1915.0,44.0,0.375,0.329,0.99819,0.00181217
718076733.0,Existing Customer,43.0,M,1.0,Graduate,Single,$60K - $80K,Silver,31.0,4.0,3.0,3.0,25824.0,1170.0,24654.0,0.684,3101.0,73.0,0.78,0.045,0.00025657,0.99974
714336333.0,Existing Customer,48.0,M,4.0,Doctorate,Unknown,$80K - $120K,Blue,40.0,3.0,2.0,2.0,3429.0,1268.0,2161.0,0.703,4422.0,64.0,1.783,0.37,0.00017274,0.99983
780006783.0,Attrited Customer,59.0,M,,Uneducated,Single,$40K - $60K,Silver,49.0,3.0,2.0,,15809.0,0.0,15809.0,0.992,3109.0,48.0,,0.0,0.99003,0.00997
779741883.0,Existing Customer,47.0,F,2.0,Unknown,Single,Less than $40K,Blue,32.0,,1.0,3.0,2493.0,831.0,1662.0,0.581,,68.0,0.581,0.333,,0.9999
780657708.0,Existing Customer,48.0,M,2.0,Unknown,Married,$80K - $120K,Blue,37.0,4.0,3.0,3.0,6593.0,0.0,6593.0,0.667,3520.0,69.0,0.769,0.0,0.00033251,
771342183.0,Attrited Customer,53.0,F,3.0,Graduate,Single,$40K - $60K,Blue,40.0,6.0,3.0,2.0,1625.0,0.0,1625.0,0.689,2314.0,43.0,0.433,0.0,0.99467,0.00533
712901283.0,Attrited Customer,53.0,F,2.0,Graduate,Single,$40K - $60K,Blue,36.0,2.0,3.0,2.0,2121.0,0.0,2121.0,0.618,1464.0,32.0,0.778,0.0,0.99447,0.00553
802101858.0,Existing Customer,40.0,F,2.0,Unknown,Married,Less than $40K,Blue,34.0,3.0,3.0,3.0,4757.0,1978.0,2779.0,0.959,4220.0,71.0,0.775,0.416,0.00033251,0.99967
718473558.0,Attrited Customer,,F,3.0,Doctorate,Single,Less than $40K,Blue,18.0,5.0,3.0,,8668.0,0.0,8668.0,0.275,1402.0,38.0,0.31,0.0,0.99871,0.00128822
743590608.0,Existing Customer,50.0,M,2.0,High School,Married,$60K - $80K,Blue,43.0,6.0,3.0,4.0,21869.0,950.0,20919.0,0.866,4233.0,71.0,0.775,0.043,0.00050163,0.9995
720146733.0,Existing Customer,45.0,F,4.0,Graduate,Unknown,Less than $40K,Blue,34.0,5.0,4.0,2.0,2480.0,1890.0,590.0,0.652,4114.0,66.0,0.737,0.762,0.00022797,0.99977
788252358.0,Existing Customer,49.0,M,3.0,High School,,$60K - $80K,Blue,40.0,3.0,,2.0,8190.0,1716.0,6474.0,0.781,3529.0,84.0,0.787,0.21,0.00021928,0.99978
717740658.0,Existing Customer,55.0,F,2.0,College,Married,Less than $40K,Blue,45.0,5.0,2.0,4.0,1850.0,942.0,908.0,0.757,4134.0,78.0,,0.509,0.00031749,0.99968
714567708.0,Existing Customer,46.0,F,1.0,Uneducated,Divorced,Less than $40K,Blue,36.0,5.0,3.0,3.0,2483.0,2049.0,434.0,0.69,4421.0,74.0,0.51,0.825,0.00029196,0.99971
711208083.0,Existing Customer,40.0,F,4.0,Unknown,Married,Less than $40K,Blue,30.0,6.0,3.0,2.0,2925.0,1447.0,1478.0,0.563,4455.0,77.0,0.604,0.495,0.00020735,0.99979
709708233.0,Attrited Customer,49.0,F,3.0,Doctorate,Married,Less than $40K,Blue,29.0,3.0,4.0,2.0,7066.0,0.0,7066.0,0.479,1695.0,38.0,0.31,0.0,0.99695,0.00305345
709957158.0,Existing Customer,48.0,M,4.0,High School,Married,$40K - $60K,Blue,40.0,,1.0,2.0,2514.0,2251.0,263.0,0.852,3942.0,65.0,0.625,0.895,5.6153e-05,0.99994
,Existing Customer,50.0,M,0.0,Uneducated,Married,$60K - $80K,Blue,46.0,4.0,1.0,,3640.0,659.0,2981.0,,3756.0,70.0,0.842,0.181,8.1736e-05,0.99992
709178733.0,Attrited Customer,50.0,F,2.0,Post-Graduate,Married,$40K - $60K,Blue,36.0,3.0,2.0,3.0,5527.0,1120.0,4407.0,0.442,2281.0,37.0,0.48,0.203,0.99558,0.00441892
721325133.0,Existing Customer,45.0,M,2.0,College,Married,$80K - $120K,Blue,36.0,6.0,1.0,3.0,31625.0,0.0,31625.0,0.559,4503.0,77.0,0.674,0.0,9.0064e-05,0.99991
816606333.0,Existing Customer,57.0,M,2.0,High School,Single,$80K - $120K,Blue,52.0,6.0,3.0,4.0,,0.0,32409.0,0.943,4218.0,,0.571,0.0,0.00050163,
720454158.0,Existing Customer,44.0,M,2.0,Unknown,Single,$60K - $80K,Blue,30.0,6.0,2.0,2.0,9827.0,600.0,9227.0,0.477,2840.0,63.0,0.537,0.061,0.00012511,0.99987
717444558.0,Existing Customer,50.0,F,1.0,Graduate,Married,Less than $40K,Blue,38.0,4.0,1.0,3.0,2623.0,1714.0,909.0,0.807,5237.0,76.0,0.81,0.653,8.6952e-05,0.99991
816756783.0,Existing Customer,42.0,M,2.0,High School,Unknown,$40K - $60K,Blue,37.0,6.0,2.0,3.0,2993.0,2249.0,744.0,0.863,4106.0,81.0,0.528,0.751,0.0001861,0.99981
715474833.0,Existing Customer,37.0,M,,College,Single,$80K - $120K,Blue,36.0,3.0,2.0,2.0,12944.0,1399.0,11545.0,0.507,4389.0,84.0,0.68,0.108,0.00011066,0.99989
718271958.0,Existing Customer,54.0,M,2.0,,Married,$60K - $80K,,34.0,5.0,1.0,4.0,6401.0,1471.0,4930.0,0.655,4465.0,63.0,0.703,0.23,0.00016249,0.99984
708924783.0,Existing Customer,43.0,M,3.0,Graduate,Divorced,$80K - $120K,Blue,36.0,4.0,1.0,0.0,5506.0,2129.0,3377.0,0.705,4024.0,62.0,0.55,0.387,2.1081e-05,0.99998
717669483.0,Existing Customer,52.0,M,1.0,Graduate,Single,$80K - $120K,Blue,44.0,3.0,3.0,1.0,34516.0,0.0,34516.0,0.551,1737.0,38.0,0.9,0.0,0.00010182,0.9999
809360883.0,Existing Customer,46.0,M,4.0,College,Single,$60K - $80K,Blue,41.0,3.0,1.0,1.0,17673.0,1783.0,15890.0,1.003,3160.0,59.0,1.36,0.101,3.3866e-05,0.99997
,Existing Customer,43.0,F,3.0,Unknown,Single,$40K - $60K,,34.0,5.0,3.0,4.0,2656.0,1166.0,1490.0,0.586,4171.0,80.0,0.818,0.439,,0.99941
711571383.0,Existing Customer,46.0,M,2.0,High School,Unknown,Less than $40K,Blue,37.0,3.0,1.0,1.0,6118.0,1092.0,5026.0,0.757,4434.0,81.0,0.62,0.178,3.2288e-05,0.99997
713444058.0,Existing Customer,45.0,M,1.0,Unknown,Divorced,$40K - $60K,Silver,31.0,3.0,1.0,1.0,17437.0,2225.0,15212.0,0.814,3381.0,51.0,,0.128,3.0963e-05,0.99997
713253858.0,Attrited Customer,50.0,F,1.0,College,Married,Unknown,Blue,37.0,2.0,2.0,3.0,1461.0,0.0,1461.0,0.563,2176.0,40.0,0.379,0.0,0.99431,0.00569
719609433.0,Existing Customer,55.0,F,4.0,Uneducated,Divorced,$40K - $60K,Blue,43.0,5.0,3.0,2.0,1965.0,1525.0,440.0,0.855,4671.0,69.0,0.816,0.776,0.00019396,0.99981
797234508.0,Existing Customer,51.0,M,3.0,Unknown,Single,$60K - $80K,Silver,45.0,3.0,2.0,4.0,30899.0,0.0,30899.0,0.502,1481.0,20.0,0.333,0.0,0.00033655,0.99966
714537258.0,Existing Customer,48.0,,,Doctorate,Married,$60K - $80K,Blue,36.0,3.0,2.0,1.0,8876.0,1132.0,7744.0,0.844,3779.0,78.0,,0.128,0.00010307,0.9999
793412958.0,Existing Customer,44.0,M,4.0,Unknown,Married,$60K - $80K,Blue,38.0,3.0,1.0,3.0,2440.0,1501.0,939.0,0.744,4382.0,88.0,0.66,0.615,0.00010679,0.99989
714680208.0,Existing Customer,50.0,F,1.0,High School,Married,Less than $40K,Blue,45.0,5.0,3.0,4.0,1652.0,1318.0,334.0,0.593,4533.0,69.0,0.533,0.798,0.00047086,0.99953
715240683.0,Existing Customer,46.0,M,4.0,High School,Married,$80K - $120K,Blue,37.0,3.0,2.0,3.0,15535.0,1302.0,14233.0,0.461,3718.0,66.0,0.61,0.084,0.00019517,0.9998
803796708.0,Attrited Customer,52.0,M,3.0,Uneducated,Unknown,$120K +,,46.0,2.0,4.0,4.0,,0.0,13354.0,0.018,1097.0,,0.077,0.0,0.9985,0.00149992
,Attrited Customer,49.0,M,1.0,Graduate,Single,$120K +,Blue,36.0,6.0,2.0,4.0,26723.0,0.0,26723.0,0.716,2138.0,43.0,0.593,0.0,0.99675,0.00325077
802662858.0,Existing Customer,55.0,F,2.0,Graduate,Divorced,Less than $40K,Blue,49.0,5.0,1.0,4.0,3949.0,2024.0,1925.0,0.667,3495.0,64.0,0.882,0.513,0.00015804,0.99984
780206958.0,Existing Customer,49.0,M,4.0,,Married,$60K - $80K,Blue,39.0,3.0,2.0,2.0,5937.0,2120.0,3817.0,0.654,4228.0,70.0,0.75,0.357,0.00011937,0.99988
779906658.0,Existing Customer,40.0,M,4.0,Doctorate,Single,Unknown,Blue,24.0,3.0,2.0,4.0,18806.0,1192.0,17614.0,0.745,3142.0,62.0,0.824,0.063,0.00049554,0.9995
772341783.0,Attrited Customer,45.0,F,3.0,High School,Single,Unknown,Blue,35.0,3.0,2.0,6.0,3512.0,2517.0,995.0,,1801.0,48.0,0.548,0.717,0.999,0.00099804
711491283.0,Existing Customer,44.0,F,3.0,Doctorate,Married,Less than $40K,Blue,36.0,4.0,3.0,0.0,1975.0,1264.0,711.0,0.671,2959.0,63.0,0.8,0.64,9.9638e-05,0.9999
720211533.0,Existing Customer,41.0,F,4.0,Uneducated,,Less than $40K,,33.0,5.0,2.0,3.0,2888.0,821.0,2067.0,,4713.0,77.0,1.026,0.284,0.00020643,0.99979
715409733.0,Attrited Customer,47.0,F,4.0,College,Single,Less than $40K,Blue,36.0,2.0,2.0,3.0,2263.0,0.0,2263.0,0.752,2385.0,33.0,0.375,0.0,0.9949,0.0051
,Existing Customer,38.0,M,1.0,Graduate,Unknown,$80K - $120K,Blue,36.0,3.0,3.0,4.0,26792.0,,25121.0,0.938,3587.0,66.0,0.571,0.062,0.00048435,0.99952
715732533.0,Attrited Customer,52.0,M,4.0,Graduate,Married,$60K - $80K,Blue,36.0,4.0,1.0,3.0,9375.0,1625.0,,0.532,2108.0,51.0,0.5,0.173,0.98981,0.01019
713722608.0,Attrited Customer,48.0,F,2.0,Unknown,Divorced,Less than $40K,Blue,35.0,3.0,1.0,4.0,2806.0,2514.0,292.0,0.341,1757.0,35.0,0.4,0.896,0.99428,0.00572
709101258.0,Attrited Customer,41.0,F,2.0,High School,Divorced,Less than $40K,Blue,28.0,4.0,2.0,,1478.0,524.0,954.0,0.751,2180.0,46.0,0.643,,,0.00896
708588408.0,Existing Customer,53.0,M,3.0,Uneducated,Single,$60K - $80K,Blue,36.0,6.0,2.0,2.0,6836.0,1607.0,5229.0,0.524,4421.0,74.0,0.542,0.235,0.00012144,0.99988
721427358.0,Attrited Customer,47.0,M,4.0,Unknown,Divorced,$80K - $120K,Blue,28.0,6.0,1.0,3.0,8757.0,0.0,8757.0,0.507,2108.0,47.0,0.516,0.0,0.99072,0.00928
717099408.0,Existing Customer,40.0,M,3.0,Graduate,Married,$60K - $80K,Blue,29.0,6.0,3.0,2.0,10529.0,0.0,10529.0,0.729,4583.0,87.0,0.851,0.0,0.00018665,0.99981
715155033.0,Existing Customer,61.0,M,0.0,High School,Single,$40K - $60K,Blue,49.0,6.0,1.0,4.0,2122.0,975.0,1147.0,0.807,5224.0,85.0,0.667,0.459,0.00013184,0.99987
789586833.0,Existing Customer,,,3.0,Post-Graduate,Married,Unknown,Blue,,5.0,2.0,1.0,2883.0,1732.0,1151.0,0.638,4053.0,85.0,0.635,0.601,8.381e-05,0.99992
,Attrited Customer,56.0,F,1.0,Graduate,Single,$40K - $60K,Blue,37.0,2.0,4.0,3.0,2339.0,0.0,2339.0,0.493,,45.0,0.607,0.0,0.9971,0.00290471
714106833.0,Existing Customer,57.0,F,3.0,Graduate,Unknown,Less than $40K,Blue,47.0,6.0,3.0,1.0,5225.0,2290.0,2935.0,0.962,4239.0,69.0,0.683,0.438,0.00011256,0.99989
741116058.0,Existing Customer,48.0,M,2.0,Graduate,Married,$40K - $60K,Blue,41.0,5.0,2.0,4.0,2582.0,1399.0,1183.0,0.559,2144.0,42.0,0.909,0.542,0.00032656,0.99967
813755658.0,Existing Customer,60.0,M,1.0,Graduate,Single,$80K - $120K,,55.0,6.0,2.0,1.0,11524.0,0.0,11524.0,0.682,3598.0,72.0,0.532,0.0,6.4428e-05,0.99994
718855983.0,Existing Customer,49.0,F,4.0,High School,Single,Unknown,Blue,36.0,3.0,3.0,4.0,13039.0,1840.0,11199.0,0.793,4010.0,69.0,0.5,0.141,0.00052608,0.99947
711245433.0,Attrited Customer,50.0,F,4.0,Graduate,Single,Unknown,Blue,41.0,5.0,3.0,3.0,2509.0,0.0,2509.0,0.702,2281.0,41.0,0.367,0.0,0.99686,0.00314112
814219008.0,Existing Customer,65.0,M,1.0,Doctorate,Single,$40K - $60K,Blue,56.0,5.0,2.0,2.0,1456.0,867.0,589.0,0.725,3953.0,69.0,0.725,0.595,0.0001546,0.99985
711916533.0,Existing Customer,57.0,M,2.0,Unknown,Single,$120K +,Blue,44.0,5.0,1.0,,5612.0,1884.0,3728.0,,4734.0,83.0,0.886,0.336,6.054e-05,0.99994
715182108.0,Existing Customer,,F,3.0,High School,Married,Less than $40K,Blue,35.0,6.0,1.0,3.0,3025.0,1912.0,1113.0,0.674,4626.0,78.0,0.773,0.632,9.3448e-05,
717078933.0,Existing Customer,40.0,F,5.0,Graduate,Single,Less than $40K,Blue,29.0,3.0,2.0,4.0,4205.0,2517.0,1688.0,0.652,4256.0,69.0,0.725,0.599,0.00033714,0.99966
719491233.0,Existing Customer,55.0,M,1.0,College,Single,$120K +,Blue,42.0,6.0,2.0,3.0,3515.0,2517.0,998.0,1.051,4313.0,72.0,0.8,0.716,0.0001747,0.99983
789520533.0,Existing Customer,52.0,M,2.0,Uneducated,Single,$120K +,Blue,44.0,6.0,3.0,2.0,26174.0,1864.0,24310.0,0.684,4551.0,65.0,0.667,0.071,0.00018494,0.99982
714738033.0,Existing Customer,44.0,F,4.0,Graduate,Married,Less than $40K,Blue,25.0,5.0,3.0,2.0,1602.0,1044.0,558.0,0.781,5428.0,85.0,0.635,0.652,0.00018864,0.99981
718576908.0,Existing Customer,49.0,F,4.0,Uneducated,Married,Unknown,Blue,36.0,4.0,1.0,,29939.0,0.0,29939.0,0.963,4305.0,63.0,0.658,0.0,9.9893e-05,0.9999
715093383.0,Existing Customer,49.0,F,2.0,College,Married,Less than $40K,Blue,41.0,3.0,1.0,3.0,2115.0,,517.0,0.934,4450.0,,0.545,0.756,9.0064e-05,0.99991
717195933.0,Attrited Customer,42.0,M,3.0,Graduate,,$60K - $80K,Blue,30.0,2.0,2.0,3.0,5298.0,0.0,5298.0,0.857,2431.0,37.0,0.542,0.0,0.99499,0.00501
747107508.0,Existing Customer,56.0,F,3.0,Graduate,Single,Less than $40K,Blue,49.0,4.0,3.0,1.0,2433.0,1947.0,486.0,0.816,4269.0,88.0,0.76,0.8,0.00011256,0.99989
717920583.0,Existing Customer,60.0,F,1.0,Uneducated,Divorced,Less than $40K,Blue,49.0,5.0,2.0,2.0,1443.0,0.0,1443.0,0.875,4673.0,59.0,0.735,0.0,0.00010985,0.99989
710516283.0,Existing Customer,50.0,,1.0,High School,Single,$120K +,Blue,,4.0,1.0,4.0,9758.0,1792.0,7966.0,0.626,4134.0,,0.765,0.184,0.00014421,0.99986
787593558.0,Existing Customer,42.0,M,3.0,Graduate,Married,$80K - $120K,Blue,34.0,6.0,3.0,0.0,4562.0,2258.0,2304.0,0.861,3740.0,55.0,0.833,0.495,6.8853e-05,0.99993
,Existing Customer,65.0,,1.0,Unknown,Single,Unknown,Blue,46.0,3.0,3.0,2.0,1438.3,0.0,1438.3,0.907,4022.0,61.0,,0.0,0.00018558,0.99981
714431058.0,Existing Customer,41.0,F,3.0,College,Single,Unknown,Blue,36.0,4.0,2.0,4.0,4210.0,1597.0,2613.0,0.733,4342.0,72.0,0.674,0.379,0.00032945,0.99967
708801108.0,Attrited Customer,57.0,F,3.0,Uneducated,Single,Less than $40K,Blue,51.0,3.0,0.0,3.0,1438.3,0.0,1438.3,0.429,2113.0,38.0,0.267,0.0,0.97339,0.02661
715948833.0,Existing Customer,48.0,M,4.0,Graduate,Married,$120K +,Blue,39.0,4.0,2.0,4.0,24931.0,1353.0,23578.0,0.612,5031.0,79.0,0.646,0.054,0.00034248,0.99966
770667408.0,Existing Customer,47.0,M,4.0,College,Married,$80K - $120K,Blue,33.0,3.0,1.0,3.0,8854.0,2382.0,6472.0,0.67,4768.0,81.0,0.929,0.269,9.4455e-05,0.99991
823590483.0,Existing Customer,62.0,F,0.0,Graduate,Divorced,Less than $40K,Blue,56.0,3.0,1.0,1.0,2230.0,1716.0,514.0,0.811,4027.0,75.0,0.5,0.77,2.8501e-05,0.99997
710635083.0,Existing Customer,46.0,M,4.0,High School,Married,,Blue,38.0,5.0,1.0,2.0,28327.0,582.0,27745.0,0.912,3475.0,,0.733,0.021,5.6153e-05,
716408058.0,Existing Customer,56.0,F,2.0,Uneducated,Single,Unknown,Blue,36.0,5.0,3.0,4.0,2500.0,1298.0,1202.0,0.626,3673.0,72.0,0.565,0.519,0.00053055,0.99947
713803158.0,Existing Customer,41.0,M,,High School,Single,,Blue,33.0,4.0,1.0,3.0,9246.0,0.0,9246.0,0.658,4611.0,,0.569,0.0,9.3448e-05,0.99991
713593683.0,Existing Customer,43.0,F,3.0,Graduate,Married,$40K - $60K,Blue,28.0,5.0,3.0,3.0,11155.0,1583.0,9572.0,1.061,3504.0,60.0,0.765,0.142,0.0003139,0.99969
709339758.0,Existing Customer,43.0,M,3.0,Unknown,Single,$120K +,Blue,30.0,4.0,2.0,3.0,11926.0,1766.0,10160.0,0.875,3778.0,84.0,0.75,0.148,0.00021834,0.99978
789382758.0,Attrited Customer,54.0,M,3.0,Graduate,Single,$40K - $60K,Blue,44.0,6.0,3.0,3.0,5501.0,0.0,5501.0,0.519,2050.0,51.0,0.821,0.0,,0.00317458
813427833.0,Existing Customer,45.0,F,4.0,Graduate,Single,Less than $40K,Blue,40.0,3.0,2.0,1.0,2110.0,844.0,1266.0,1.109,4812.0,77.0,0.604,0.4,7.1987e-05,0.99993
717846108.0,Existing Customer,49.0,M,4.0,Uneducated,Married,$60K - $80K,Blue,34.0,5.0,3.0,2.0,12994.0,904.0,12090.0,0.627,3734.0,74.0,0.85,0.07,0.00019396,0.99981
720968583.0,Existing Customer,52.0,F,2.0,Unknown,Married,Unknown,Blue,45.0,3.0,1.0,2.0,29551.0,2095.0,27456.0,1.1,3226.0,63.0,0.853,0.071,6.054e-05,0.99994
721437333.0,Attrited Customer,46.0,M,2.0,Graduate,Single,$80K - $120K,Blue,36.0,2.0,2.0,2.0,5054.0,2517.0,2537.0,0.605,2027.0,39.0,0.393,0.498,0.99129,0.00871
,Existing Customer,45.0,F,2.0,Graduate,Unknown,Less than $40K,Blue,28.0,6.0,2.0,3.0,,2253.0,,0.722,4674.0,67.0,0.763,0.718,0.00019143,0.99981
712630608.0,Existing Customer,43.0,F,2.0,High School,Unknown,Unknown,Blue,35.0,3.0,3.0,4.0,6109.0,1549.0,4560.0,0.683,4430.0,69.0,0.865,0.254,0.00050163,0.9995
712404483.0,Existing Customer,49.0,M,2.0,High School,Married,$80K - $120K,Blue,36.0,4.0,3.0,1.0,3989.0,2514.0,1475.0,0.469,5189.0,82.0,0.519,0.63,0.00010545,0.99989
717812133.0,Existing Customer,33.0,F,1.0,Graduate,Unknown,Less than $40K,Blue,13.0,3.0,1.0,3.0,3315.0,1243.0,2072.0,0.709,4006.0,65.0,0.548,0.375,8.6952e-05,
714926508.0,Existing Customer,52.0,M,2.0,Graduate,Married,$80K - $120K,Silver,45.0,5.0,4.0,2.0,34516.0,1938.0,32578.0,0.807,2275.0,46.0,0.438,0.056,0.00019642,0.9998
771474108.0,Existing Customer,40.0,F,2.0,Uneducated,Married,Less than $40K,Blue,28.0,3.0,2.0,2.0,1794.0,1019.0,775.0,0.692,4455.0,63.0,0.658,0.568,0.00011703,0.99988
709774608.0,Existing Customer,51.0,M,3.0,Unknown,Married,$60K - $80K,Blue,36.0,4.0,3.0,4.0,5993.0,1582.0,4411.0,0.44,3464.0,64.0,0.684,0.264,0.00058851,0.99941
718802283.0,Existing Customer,,F,3.0,Post-Graduate,Divorced,Less than $40K,Blue,31.0,,2.0,1.0,8320.0,0.0,,0.421,4128.0,82.0,0.491,0.0,8.381e-05,0.99992
711626658.0,Attrited Customer,,F,1.0,High School,Single,Less than $40K,Blue,36.0,2.0,3.0,4.0,1930.0,,1930.0,0.331,1971.0,,0.25,0.0,0.99788,0.00211827
789354783.0,Existing Customer,45.0,F,3.0,Unknown,Single,Less than $40K,Blue,32.0,5.0,3.0,0.0,2329.0,1465.0,864.0,0.815,4286.0,86.0,0.72,0.629,7.5683e-05,0.99992
720486408.0,Existing Customer,55.0,F,1.0,Uneducated,Single,Less than $40K,Blue,36.0,3.0,3.0,0.0,1438.3,,682.3,1.012,4436.0,73.0,0.622,0.526,6.4038e-05,0.99994
717793983.0,Attrited Customer,55.0,M,3.0,Graduate,Single,$40K - $60K,Silver,45.0,2.0,3.0,1.0,18128.0,0.0,18128.0,0.71,2503.0,49.0,0.885,0.0,0.99026,0.00974
718582158.0,,,M,2.0,Unknown,Married,$120K +,Blue,35.0,3.0,3.0,,10642.0,1715.0,8927.0,0.705,4183.0,74.0,0.762,0.161,0.00056716,0.99943
713127708.0,Existing Customer,38.0,F,0.0,Uneducated,Married,Less than $40K,Blue,26.0,5.0,1.0,4.0,2230.0,0.0,2230.0,0.896,3766.0,63.0,0.909,0.0,0.00013944,0.99986
717112533.0,Existing Customer,52.0,F,1.0,Graduate,Unknown,Less than $40K,Blue,42.0,6.0,2.0,,6946.0,0.0,6946.0,0.745,4058.0,88.0,0.725,,3.941e-05,0.99996
,Existing Customer,50.0,,2.0,High School,Divorced,,Blue,39.0,5.0,2.0,4.0,9716.0,874.0,8842.0,0.775,5007.0,91.0,0.655,0.09,0.00031746,0.99968
718846008.0,Existing Customer,58.0,F,0.0,Unknown,Married,Unknown,Blue,36.0,6.0,3.0,1.0,4377.0,1500.0,2877.0,0.789,3900.0,62.0,0.938,,0.00010232,0.9999
714119283.0,Attrited Customer,42.0,F,2.0,Unknown,Single,$40K - $60K,Blue,34.0,3.0,3.0,3.0,2516.0,0.0,2516.0,0.53,2257.0,51.0,0.545,0.0,0.997,0.00299743
713056083.0,Existing Customer,52.0,M,2.0,High School,Single,$120K +,Blue,46.0,4.0,2.0,4.0,34516.0,0.0,34516.0,0.775,4037.0,87.0,0.706,0.0,0.00031746,0.99968
